34.092,17.127,-0.015539,1.0182,-1.1736,0.068989
15.94,-74.239,51.457,-0.22247,0.026209,0.2007
-83.419,37.492,47.137,-0.41683,0.18624,0.10643
-0.015539,14.805,29.447,0.017247,-1.139,1.07
-0.015539,29.866,15.015,-1.1556,0.59542,0.59541
-7.8137,64.654,-9.1827,-0.0029294,1.1815,0.27064
-79.041,-4.4592,75.312,-0.013654,-0.025384,0.07905
-23.757,-0.50476,73.749,-0.64068,-0.17789,-0.36731
15.69,31.218,-0.015539,-0.37968,1.2599,-0.89685
15.434,-0.015539,30.705,-0.83702,1.1297,-0.28476
-59.003,-12.594,-60.128,-1.1464,-0.21022,-1.1781
-37.584,-96.767,-15.601,-1.4888,-1.4924,-1.4953
85.036,-79.944,13.643,0.020275,-0.017406,0.10129
34.108,-0.015539,17.135,1.0614,0,-1.139
-46.481,86.837,-1.938,-0.52737,-0.39734,-0.17477
-47.254,-49.92,4.3672,-1.6541,-2.1355,-1.4347
3.2753,-76.265,0.45491,0.40991,-0.32455,0.053626
-34.836,-58.567,67.392,0.15002,-0.21107,0.1363
53.053,-82.716,26.88,-0.40797,-0.96666,0.14189
83.163,-37.851,-41.77,0.87795,0.12416,0.25718
23.361,-79.397,50.157,0.38131,0.088672,0.51437
34.358,77.709,-77.869,0.25472,-0.069787,-0.12156
32.212,16.187,-0.015539,-0.45735,-0.67307,1.1642
15.519,30.876,-0.015539,-1.2081,0.58679,0.56053
-0.015539,31.56,15.861,-0.90548,-0.043146,1.0441
-33.09,63.451,-35.23,-0.21409,0.33388,0.3311
13.95,-0.015539,27.738,-1.1477,0.70713,0.40557
33.144,16.654,-0.015539,-0.2071,1.1045,-0.79337
-52.202,-109.04,-55.529,0.91546,-0.025225,-0.063918
69.209,-76.875,5.5715,0.90451,0.35472,0.33696
-15.729,-126.42,-50.033,0.46203,-0.20472,-0.1974
14.875,-0.015539,29.587,-0.6817,-0.65539,1.2771
-34.836,67.392,-58.567,0.15002,0.1363,-0.21107
-0.77521,28.216,42.296,-0.16524,-0.32052,0.050847
11.237,-96.237,-30.14,0.73132,-0.048133,-0.068351
16.98,33.797,-0.015539,-0.77662,-0.3538,1.1556
16.589,-79.085,65.997,0.097536,-0.36365,0.19507
28.763,-0.015539,14.463,-1.1649,0.44843,0.87154
-58.494,81.198,-1.2094,-0.57838,-0.37368,-0.25241
53.821,30.25,-74.403,0.23056,0.50547,-0.1065
16.459,-0.015539,32.756,-0.44008,-0.87961,1.2599
-65.091,79.174,-13.655,-0.73301,0.92331,-0.21573
2.191,-60.525,-95.712,0.48136,-0.14899,-0.16151
-0.015539,29.416,14.789,0.16385,0.94922,-1.1908
-0.015539,30.441,15.302,0.93135,-1.1995,0.36242
93.303,-67.097,-13.744,0.031524,0.00040703,0.057818
-0.015539,16.366,32.57,-0.086236,-1.0873,1.1132
82.73,-44.414,-36.608,0.99322,0.18624,0.4168
46.15,32.754,-72.104,0.070944,0.3015,-0.19514
61.845,14.774,-70.023,0.62074,0.12416,-0.0976
-69.227,1.8127,-0.13574,-0.23747,-0.50903,-0.083573
-0.43615,-59.104,-39.749,-0.32213,-0.093275,-0.32195
-80.114,16.468,60.821,0.14189,0.37248,0.76262
11.973,76.789,-86.178,0.12918,0.0090034,-0.065269
-83.799,37.51,46.364,-0.90548,0.29339,0.56952
-45.114,-48.036,-87.819,0.43393,-0.65746,-0.62527
67.35,-0.10036,-3.3116,-0.21206,-0.54724,-0.18984
14.378,28.593,-0.015539,1.1908,-0.71623,-0.33632
-67.742,-1.0894,50.95,0.038912,-0.149,0.19967
51.709,-67.738,-2.0089,-3.2058,-0.010275,-0.02803
16.614,-46.483,-115.46,0.55502,-0.22743,-0.20863
15.667,-0.015539,31.171,-0.55226,-0.77612,1.2685
15.753,-0.015539,31.342,0.2071,-1.1383,0.93196
15.76,31.358,-0.015539,0.28476,0.87155,-1.1556
-44.046,-79.808,-41.442,-0.72961,-0.6935,0.34717
-0.015539,31.544,15.853,-0.96584,0.025888,1.0182
32.274,16.219,-0.015539,-0.18121,-0.90606,1.1038
-27.787,-0.67993,75.655,-0.5212,-0.14062,-0.36192
15.31,-0.015539,30.457,0.29339,0.98309,-1.1736
-59.15,83.503,-24.222,-0.026624,0.15078,-0.17741
-79.048,0.11148,43.87,-0.65316,-0.17922,-0.51267
-0.015539,16.77,33.377,0.26733,1.001,-1.1218
28.313,-0.015539,14.238,0.59542,-1.1469,0.58678
30.83,-0.015539,15.496,0.33654,0.75888,-1.1218
-81.185,19.898,60.774,-0.32819,-0.00896,0.21283
51.712,26.34,-71.07,0.053216,0.23059,-0.21286
-18.371,73.87,-75.715,0.0029149,0.051308,0.035995
-65.639,58.924,-17.648,-0.0073292,0.26913,-0.21244
16.755,-0.015539,33.346,1.0786,0.12073,-1.0528
33.408,16.786,-0.015539,-1.1477,0.90606,0.38806
-0.015539,15.061,29.96,-1.0693,0.93194,0.18121
13.888,27.614,-0.015539,-0.88017,-0.19847,1.1038
48.526,-94.592,59.15,-0.077197,-0.062564,0.21288
32.778,-97.557,0.83698,0.3546,0.073608,-0.076495
-77.676,47.393,-1.4989,-0.66767,-0.51851,-0.20341
-0.50476,-23.757,73.749,-0.17789,-0.64068,-0.36731
-5.322,-69.753,75.415,1.1556,-0.93196,-0.14669
65.444,2.402,-72.224,-0.41087,-0.40938,-0.5121
78.778,-17.329,-56.315,0.81587,0.1951,0.035456
-54.428,88.702,-37.184,-0.036441,0.043064,0.074052
30.115,15.139,-0.015539,-0.59542,1.1822,-0.45705
13.857,27.552,-0.015539,-0.65581,-0.45735,1.1642
39.224,-72.662,40.234,0.37248,-0.19514,0.079808
-34.083,1.2822,-59.291,-0.57611,0.053106,-0.081381
-60.76,-15.988,79.732,-0.86029,-0.044416,-0.27494
-56.538,88.755,-13.507,-0.10211,0.048176,0.14776
-4.7886,-65.027,53.365,-0.15071,0.067483,0.17867
42.054,-82.935,37.637,-0.43456,-1.082,0.17734
16.708,33.253,-0.015539,1.1908,-0.73348,-0.33632
-79.667,-42.221,-35.578,-0.75518,0.2796,-0.75494
-0.015539,32.88,16.521,-1.1297,0.99236,0.13807
-70.791,0.28858,78.052,-0.36365,-0.12419,0.32813
-48.542,-29.957,82.283,0.18624,0.39907,0.98432
-77.172,-72.328,-82.001,-1.6267,-0.81602,-1.6304
-31.256,-67.361,-98.989,-0.57107,-1.7405,-0.58799
-0.015539,17.29,34.418,0.11211,-0.94057,0.80252
-1.32,73.228,11.849,-0.15624,0.0012931,0.28423
-77.558,-76.368,-81.003,-0.90642,-0.73519,-1.0174
64.67,-5.0703,-36.448,0.74914,0.7737,-0.11696
-23.354,-94.281,-0.10972,-0.14961,-0.15925,0.53976
-0.015539,15.551,30.938,0.2932,-1.2081,0.84566
31.7,-0.015539,15.931,-0.73348,-0.33632,1.1908
29.944,15.053,-0.015539,0.26751,0.88017,-1.0866
-30.534,12.167,-0.76608,-1.2709,-0.29906,-1.1962
-87.819,-45.114,-48.036,-0.62527,0.43393,-0.65746
-74.959,-26.598,-37.943,-0.59648,0.37583,-0.6376
15.224,30.286,-0.015539,0.95783,-1.1304,0.31907
81.073,-57.726,-22.072,0.86906,0.26605,0.20397
-59.889,-61.565,-118.53,0.92868,0.04062,0.069674
-0.29701,-72.436,83.104,-0.25025,-0.71412,-0.3974
14.393,28.624,-0.015539,1.1908,-0.8284,-0.21559
29.369,14.766,-0.015539,0.77663,-1.1822,0.36219
-43.572,-63.781,-46.163,-0.049615,-0.87982,-0.91598
-0.015539,15.038,29.913,-1.1297,0.75936,0.4142
-67.119,65.988,-9.2067,-0.053248,0.51437,-0.044416
16.296,-0.015539,32.43,-1.2081,0.54329,0.58679
27.692,-0.015539,13.927,0.18984,0.88823,-1.0786
-26.564,-50.893,81.729,-0.0976,-0.89574,-0.22173
-67.879,36.835,-0.010412,0.027678,0.43317,0.0022469
-44.032,80.533,-42.049,-0.23949,0.29267,-0.28381
81.894,1.2425,-38.979,0.24245,0.0025545,0.27213
-0.015539,16.553,32.942,-1.1814,0.4746,0.73348
-4.6254,-59.204,73.853,0.053303,-0.036051,0.061425
28.639,14.401,-0.015539,-0.89744,1.1736,-0.12935
-75.803,-12.708,-105.57,-0.14546,0.79744,-0.14659
59.15,48.526,-94.592,0.21288,-0.077197,-0.062564
4.733,-76.79,59.661,0.065199,-0.00040697,0.014719
-0.015539,28.406,14.284,-1.0607,0.19847,0.94057
-40.394,-40.837,-94.316,-1.1736,-0.99605,-1.8624
-3.0013,-70.401,74.326,0.049419,-0.0023823,0.036193
-0.015539,28.422,14.292,-1.0176,0.12081,0.96646
-18.449,81.447,-53.296,8.6964,-0.052698,-0.02931
16.203,-0.015539,32.243,-0.76799,1.1556,-0.34517
83.366,-1.4124,-40.859,-0.38451,-0.1517,-0.51238
-73.317,1.0949,-12.888,-0.35631,0.081747,0.25664
-0.015539,28.127,14.145,-0.96584,1.2426,-0.32791
53.551,0.75227,-66.159,0.40151,0.03574,0.15819
32.274,16.219,-0.015539,-0.18121,-0.90606,1.1038
-71.111,-69.425,-64.292,0.74634,-0.18307,0.15399
9.9769,-90.997,64.033,-0.018816,0.056718,0.064989
48.526,59.15,-94.592,-0.077197,0.21288,-0.062564
-0.015539,15.224,30.286,0.31907,0.95783,-1.1304
-0.015539,16.661,33.16,-0.75025,1.1218,-0.26751
30.255,15.209,-0.015539,-1.0787,1.0528,0.18972
73.85,-13.828,-75.378,0.073535,-0.018268,0.03536
16.506,-0.015539,32.849,0.008629,-1.0952,1.0787
22.087,-72.174,58.928,0.27972,-0.12592,-0.08101
27.878,14.02,-0.015539,1.0096,-1.1736,0.09486
0.93414,-32.247,-56.779,0.068063,0.10846,-0.40652
-20.151,-49.104,89.405,0.057762,0.0077484,0.028469
86.632,-60.903,-0.5536,-0.60742,-0.67151,-0.41616
30.674,-0.015539,15.418,-0.40557,1.1556,-0.71622
-0.015539,34.139,17.151,-0.16385,1.1304,-1.0441
-93.141,-73.724,33.329,-0.26608,-0.29626,0.48321
4.2217,71.126,-75.762,0.070976,0.17738,-0.37254
32.989,16.576,-0.015539,0.52638,0.66444,-1.1469
0.33759,21.008,-70.77,0.045575,0.46433,-0.18967
32.678,-0.015539,16.421,1.2685,-0.5864,-0.75073
1.671,71.089,-67.379,0.29264,0.85133,0.070976
-94.473,-47.388,-78.928,-1.1018,-1.1008,-0.064517
-26.962,-32.576,23.546,-0.051268,0.087198,0.73578
58.302,-29.461,-53.992,0.22515,0.26907,-0.57668
0.0012902,-12.401,-66.784,-0.27047,0.16269,-0.1039
-36.58,85.304,-48.472,-0.20403,0.15078,-0.01776
32.772,-0.015539,16.467,1.2685,-0.92273,-0.37968
-31.511,48.996,-54.846,0.35827,0.36291,-0.16012
-0.015539,16.988,33.812,1.1211,-0.84565,-0.26751
-46.483,-115.46,16.614,-0.22743,-0.20863,0.55502
82.199,-45.745,-31.777,-0.21286,-0.85139,-0.11533
0.94452,73.558,11.807,-0.11024,0.023878,0.19862
78.043,-12.4,-68.18,0,-0.1863,-0.29274
-14.804,-93.99,52.128,-0.23902,-0.2076,0.52034
-0.015539,17.042,33.921,0.81062,-1.1218,0.26751
-13.655,-65.091,79.174,-0.21573,-0.73301,0.92331
69.679,-21.141,-57.558,0.50547,-0.24838,-0.11533
-38.815,-51.102,1.4488,0.067093,-0.43648,0.066338
-1.0146,-81.607,51.755,-0.4305,-0.52954,-0.40722
-65.478,63.052,-0.6303,-0.1571,0.005611,0.21537
-139.45,-49.922,-38.028,-1.9758,-1.9767,-1.2289
39.804,55.765,-82.259,0.076624,0.0054805,0.015361
-33.996,-20.459,-84.44,0.6733,-0.32558,-0.28105
14.549,-0.015539,28.934,0.14669,1.0607,-1.1132
27.956,-0.015539,14.059,1.1736,-0.27596,-0.96646
-72.211,63.232,16.426,-0.17741,0.17738,0.41677
-0.015539,30.892,15.527,0.49155,0.66445,-1.1822
7.7638,66.244,-66.323,-0.00896,0.017728,-0.23066
-58.915,-4.1961,-61.138,-0.40142,0.78614,0.28512
-96.453,4.5241,72.847,-0.066233,-0.17626,0.27509
-75.98,37.118,24.006,-0.067809,0.21075,-0.087328
15.605,-0.015539,31.047,-1.0096,-0.22421,1.1563
50.354,67.906,-47.88,-1.3381,-1.3631,-2.1301
-0.015539,30.193,15.178,-0.1466,-0.90607,1.1822
-14.399,-75.065,6.906,-1.1783,-2.0389,-1.2073
14.176,-0.015539,28.189,-0.008629,-1.0952,1.0873
-45.659,-6.8789,-51.162,-0.13075,0.65775,0.10964
-24.676,-25.239,-17.29,0.7265,0.38162,-0.19693
52.159,-80.724,24.208,0.2217,-0.90458,-0.35475
14.681,-0.015539,29.198,-0.99235,1.0262,-0.051775
-132.55,-37.966,6.1608,-0.14747,-0.18231,0.57606
-57.11,-49.243,-152.34,-1.8164,-1.8244,-1.8255
67.891,-36.291,-69.917,0.1563,-0.2208,0.10098
-0.015539,31.529,15.846,-1.0003,0.10355,0.99235
71.936,-32.898,-46.034,0.48774,-0.39027,-0.15078
-27.332,83.09,-55.188,-0.28458,0.89744,-0.63855
1.4666,65.772,-49.811,0.025695,0.28749,0.2131
-73.294,-41.147,-76.642,-0.034018,-0.016223,-1.0458
-45.811,92.418,-32.619,0.021107,0.030813,0.037059
23.718,55.293,-74.877,0.27058,-0.090583,-0.11461
-7.2378,76.311,-71.615,-0.15085,0.017728,-0.31046
31.843,-82.314,36.721,-8.1535,-0.006425,-0.022116
33.258,-76.351,31.121,0.21774,-0.07154,-0.089923
29.4,14.782,-0.015539,0.88018,-1.1994,0.24146
-54.801,-52.683,39.465,0.25306,0.9631,0.9271
-23.81,66.766,-61.78,0.17919,0.099396,-0.20357
-0.68623,-38.042,84.073,-0.0053723,0.25114,0.23708
33.812,16.988,-0.015539,-0.26751,-0.84565,1.1211
15.83,-0.015539,31.498,0.89743,-1.0866,0.26751
7.0896,6.286,-49.323,-1.1821,-0.81529,-1.7255
26.61,51.298,-82.265,0.39904,0.69171,0.053216
29.91,47.337,-81.995,-0.4257,0.23059,-1.0376
-12.707,79.472,-66.123,-0.15968,0.28378,-0.22176
-0.015539,16.933,33.704,1.1987,-0.4142,-0.75937
67.906,50.354,-47.88,-1.3631,-1.3381,-2.1301
15.644,31.125,-0.015539,-0.75936,1.2685,-0.57778
1.4702,21.188,-85.123,-0.38267,-0.41894,-0.4723
-4.1146,-63.842,75.278,0.31037,0.079808,0.91341
-21.434,-55.799,80.952,-0.070976,-0.9401,-0.26608
-82.716,26.88,53.053,-0.96666,0.14189,-0.40797
-5.0967,73.467,-72.225,-0.17741,0.43456,-0.31926
-27.373,82.199,-52.824,0.16851,0.86906,0.27491
-97.653,0.026311,37.83,0.017258,-0.02623,0.29715
-30.831,-6.3547,72.253,-0.45841,0.35714,0.34719
-25.647,-52.056,84.182,-0.16858,-0.22176,0.035488
30.566,-0.015539,15.364,-0.87155,1.1642,-0.22436
-30.096,81.911,-50.716,-0.20403,0.28378,-0.28381
-56.749,63.692,14.773,-0.16723,-0.0057853,0.24856
-0.015539,27.567,13.865,1.1642,-0.40557,-0.71622
-73.302,75.907,-19.038,0.043373,0.058684,-0.011104
-51.866,70.949,-26.978,-0.13306,0.48774,-0.3193
-0.015539,16.017,31.87,0.46567,0.86291,-1.1822
15.053,29.944,-0.015539,0.88017,0.26751,-1.0866
-79.041,75.312,-4.4592,-0.013654,0.07905,-0.025384
23.055,68.098,-78.598,0.069965,0.014059,0.0073458
15.488,-0.015539,30.814,-1.1045,0.81924,0.26751
-80.226,37.064,38.568,-0.54989,0.27488,0.053216
52.51,4.7429,-72.212,7.2516,-0.0096821,-0.047946
-74.161,20.108,56.674,0.017728,0.24832,0.77152
-0.96879,-54.524,88.475,-0.22025,-0.57247,-0.34545
-57.597,43.298,21.736,-0.013901,-0.24063,0.30446
-78.824,11.732,-50.461,-0.19899,0.74962,-0.19852
-71.111,-69.425,-64.292,0.74634,-0.18307,0.15399
-0.74975,87.097,-72.565,0.16925,0.003527,-0.093024
32.321,51.033,-83.761,0.31928,0.52638,-0.88823
-73.34,74.341,-1.7784,-0.69618,-0.44878,-0.2526
-37.213,-37.247,-128.55,-1.8123,-0.84804,-1.83
16.483,-0.015539,32.803,-0.22436,-1.0262,1.2081
58.837,-20.671,-56.579,4.3745,-0.014001,-0.041349
-0.86621,49.316,47.694,-0.17519,-0.27696,-0.032343
-35.321,65.406,-79.199,-0.30349,0.46924,-0.27045
-15.949,66.568,-57.33,-0.12315,0.1344,0.10239
-109.41,0.45537,-76.463,0.079186,0.96571,0.080991
-157.94,-56.247,-55.848,-1.9718,-1.9726,-1.8235
-82.716,53.053,26.88,-0.96666,-0.40797,0.14189
28.686,-0.015539,14.424,-1.0355,0.10348,1.0873
-160.92,-56.047,-56.258,-1.642,-1.6287,-0.86441
-64.425,-160.32,-25.282,-0.10353,-0.089296,0.29799
16.591,-0.015539,33.02,0.75936,-1.1297,0.4142
63.649,57.011,-73.19,-0.20209,0.275,-0.00046383
-18.582,-59.99,80.056,-12.068,-0.026357,0.00056821
-115.99,-26.553,-26.737,-1.7874,-0.83635,-1.7707
47.975,-6.5985,-9.6904,-0.63314,-1.1389,-1.0413
-45.445,-39.005,-0.44468,0.012881,-0.29916,-0.035214
-38.979,1.2425,81.894,0.27213,0.0025545,0.24245
-10.052,-101.58,-27.582,0.44856,-0.3314,0.45554
-23.823,9.7399,83.655,-0.06275,0.81388,0.78981
42.636,-82.665,36.003,0.20397,-1.0731,-0.43456
-73.803,-81.653,-37.592,-1.1111,-1.0693,-0.12599
-105.57,-75.803,-12.708,-0.14659,-0.14546,0.79744
-0.015539,34.108,17.135,0,1.0614,-1.139
-49.207,-16.288,73.681,0.18255,-0.66816,0.13204
14.494,-0.015539,28.826,0.60404,0.75025,-1.2167
-1.938,-46.481,86.837,-0.17477,-0.52737,-0.39734
92.01,-25.714,-61.111,0.03163,0.059816,-0.0054761
-146.02,-65.242,-64.785,-1.4294,-0.88026,-1.4163
-8.4811,69.641,-77.959,-0.036676,0.17932,-0.040374
70.009,1.7082,-63.921,0.008864,-0.12422,-0.22176
15.147,-0.015539,30.131,1.1908,-0.38806,-0.67308
-6.5741,-79.44,2.4396,-0.4281,-0.31919,-0.32648
-59.695,29.014,9.2545,-0.054829,-0.21124,0.28551
-78.824,11.732,-50.461,-0.19899,0.74962,-0.19852
14.323,-0.015539,28.484,1.0873,-0.81924,-0.18984
-23.151,39.378,-24.53,-0.30632,0.87659,0.2819
5.7492,2.374,-89.296,0.42525,0.42795,-0.31077
-67.655,-27.857,78.941,0.037649,-0.011757,0.060242
-44.583,78.556,66.028,-2.1745,-1.4578,-1.4322
-72.662,39.224,40.234,-0.19514,0.37248,0.079808
23.543,64.71,-94.567,0.1467,-0.011594,-0.062459
15.791,-0.015539,31.42,0.60404,-1.1469,0.58679
-28.376,-51.468,-76.771,0.12273,-0.86527,-0.8293
-35.761,82.842,-42.92,0.24832,0.86906,0.10643
65.614,-80.275,9.7064,0.063805,0.032733,0.0045828
31.436,-0.015539,15.799,0.51775,-1.1469,0.65581
-42.999,82.763,-39.899,0.42566,0.99322,0.18624
31.067,-105.88,-35.301,0.31706,-0.068898,-0.081033
-0.015539,15.737,31.311,-1.1297,0.069033,1.0355
-1.2684,-50.257,89.583,-0.19058,-0.5538,-0.38347
-0.015539,16.925,33.688,1.1901,-0.31065,-0.81115
-70.859,-5.8085,-68.819,0.27663,1.0453,-0.13796
30.472,15.318,-0.015539,-1.1563,0.21573,1.0607
-59.505,35.03,42.971,-4.2492,-0.056584,0.0079807
-43.041,-43.121,-133.83,-1.7044,-0.83171,-1.7187
33.269,-0.015539,16.716,-0.79389,-0.25008,1.2081
58.681,62.461,-76.296,0.27631,-0.19222,-0.018053
78.209,0.61724,-41.291,0.24076,-0.019566,0.24802
-80.286,59.183,22.761,-0.35475,0.32813,0
-57.158,68.887,-20.303,-0.204,0.5232,-0.29274
-61.742,37.701,-63.678,0.80114,0.7687,0.2515
-56.247,-157.94,-55.848,-1.9726,-1.9718,-1.8235
-0.015539,16.506,32.849,-1.0952,0.008629,1.0787
-1.5711,-56.866,85.382,-0.2445,-0.58068,-0.35796
15.403,30.643,-0.015539,-0.61267,-0.52638,1.1728
-0.015539,15.084,30.006,-0.90548,1.0441,-0.043146
15.605,-0.015539,31.047,-1.0096,-0.22421,1.1563
-0.67993,-27.787,75.655,-0.14062,-0.5212,-0.36192
-160.92,-56.047,-56.258,-1.642,-1.6287,-0.86441
-73.145,-76.12,-119.95,0.51941,-0.58487,-0.54969
-51.656,67.812,50.301,-0.16216,0.070407,0.078303
-5.2736,78.835,-0.84155,0.29782,0.088672,-0.10358
-74.991,41.516,16.34,-0.049551,0.20659,-0.093529
-176.86,-70.472,-70.063,-1.6888,-0.86013,-1.6728
0.06361,-37.517,-44.672,-0.033916,0.034025,-0.2548
82.283,-48.542,-29.957,0.98432,0.18624,0.39907
6.1992,-63.814,-31.088,0.73557,-0.047188,-0.04917
80.752,-16.421,-62.641,0.94886,0.25715,0.42566
31.373,-0.015539,15.768,0.81978,-1.1728,0.37105
36.184,-82.418,40.588,0.41677,0.017728,0.57645
14.587,29.012,-0.015539,-0.22436,-0.88018,1.1728
-0.015539,32.88,16.521,-1.1297,0.99236,0.13807
-81.874,23.888,59.802,0.039417,-0.00042002,0.061357
14.82,29.478,-0.015539,-1.0614,1.1304,-0.1466
15.116,-0.015539,30.068,1.139,-0.69851,-0.34517
17.189,34.216,-0.015539,-0.81114,1.2599,-0.50879
-0.015539,15.046,29.929,-1.1038,0.81976,0.34517
-0.015539,16.84,33.517,0.86236,0.4746,-1.2167
-35.849,-38.534,-85.072,0.68758,-0.42391,-0.38893
-84.961,-54.637,23.58,0.019404,0.022813,0.91437
-62.811,-110,-75.138,0.21251,-0.74762,-0.78851
28.701,14.432,-0.015539,-1.0873,1.0528,0.17247
34.246,-79.699,0.15558,-0.48369,-0.61764,-0.14234
40.588,-88.711,25.751,0.057685,-0.0051747,0.048541
-165.19,-64.651,-65.311,-1.9515,-1.8216,-1.951
-31.999,82.187,-63.422,-0.012083,0.062388,0.032045
-74.873,3.0487,72.457,-0.38138,0.035488,0.25715
69.679,-57.558,-21.141,0.50547,-0.11533,-0.24838
24.625,18.728,26.026,0.38894,0.26751,1.4923
32.274,-0.015539,16.219,-0.18121,1.1038,-0.90606
-25.571,68.648,-23.939,0.2546,0.9573,0.98733
56.953,-69.744,20.056,0.035488,-0.21286,0.16851
31.684,-0.015539,15.923,-0.67308,-0.38806,1.1908
30.892,-0.015539,15.527,0.66445,0.49155,-1.1822
-14.402,68.611,-25.184,0.98905,0.94723,0.13436
30.985,-0.015539,15.574,1.0182,0.086236,-1.1649
-35.38,-43.003,59.168,0.092649,-0.19738,0.20104
17.999,66.048,-78.895,-0.14195,0.008864,-0.37254
53.681,-77.577,16.896,0.47002,-0.097568,0.3015
32.552,-42.479,-40.827,1.3008,0.26558,0.087452
-72.992,50.221,29.763,-2.1567,-1.432,-1.4057
-10.962,26.342,-21.499,-0.60842,-0.58868,-1.6666
-52.145,80.552,-23.496,0.06208,0.8247,0.2217
-41.205,84.716,-56.398,-0.025945,0.044636,0.062908
45.359,-76.162,31.414,0.088672,-0.55872,0.25715
32.942,16.553,-0.015539,0.73348,0.4746,-1.1814
-6.294,1.259,-76.713,0.30824,0.079058,-0.33195
70.903,-0.63371,19.372,-0.037516,-0.17417,0.30118
28.468,-0.015539,14.316,-0.10355,-0.86236,1.07
59.183,22.761,-80.286,0.32813,0,-0.35475
-30.815,-28.64,62.661,0.2519,0.93635,0.90054
32.041,-0.015539,16.102,-1.1132,1.0779,0.13807
67.678,29.994,-98.914,0.22432,-0.10561,-0.068778
4.864,-73.644,62.292,-0.36362,-0.9401,0.34586
-98.197,32.579,46.201,-0.044502,-0.010971,0.14624
-29.924,-72.581,66.477,-0.23672,0.10022,0.16172
-35.391,86.546,-0.96814,0.22891,0.20339,-0.056049
-20.873,-19.69,64.405,0.25755,0.19472,1.4342
-15.88,-56.678,-63.997,-0.1566,-1.2249,-0.1746
15.986,31.808,-0.015539,1.0441,-1.0959,0.1811
-36.783,72.767,-36.311,0.31357,0.30511,-0.49805
-62.4,0.76265,-26.355,-0.2202,-0.0055499,-0.57425
4.5241,-96.453,72.847,-0.17626,-0.066233,0.27509
-73.491,12.838,1.0583,-0.24909,0.44488,0.051484
-95.089,-189.84,-83.163,-0.084314,-0.048197,0.71227
15.271,-0.015539,30.379,0.61267,0.74163,-1.1995
-64.785,-146.02,-65.242,-1.4163,-1.4294,-0.88026
-47.732,-29.705,81.971,0.097536,0.2217,0.86022
-0.015539,31.187,15.675,-0.82786,1.2685,-0.49186
60.821,-80.114,16.468,0.76262,0.14189,0.37248
33.564,16.863,-0.015539,-1.1822,0.28476,1.009
-0.83039,55.896,-65.586,-0.24103,-0.4514,-0.48762
